review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label
4870,116,12/19/2024,1,Court note practice evidence seek same member by yeah environmental everyone thus mouth.,1956405,38,3.8,16,0
4871,49,10/30/2024,3,Study president American change among never push generation brother easy sister task page social gas.,730381,26,4.08,9,0
4872,137,12/13/2024,3,Affect physical Mrs into buy speech nor continue draw color green indicate.,473980,26,2.54,13,1
4873,57,9/16/2024,2,Prove career box picture game receive nearly political former color operation use catch join generation happen goal reality.,578225,19,3.28,1,0
4874,16,2/12/2025,4,Visit scene add TV risk detail west Mrs treatment term keep friend media threat impact ahead either car.,1440522,37,3.4,17,0
4875,73,3/25/2025,3,Structure guy skin explain probably material mention country affect write.,490178,33,3.1,11,1
4876,93,6/26/2025,1,Home think decade west street add event produce.,1075913,21,2.87,6,0
4877,171,4/7/2025,4,Until surface job large take me fact degree nature visit do financial.,616998,37,2.73,8,1
4878,171,12/23/2024,1,Affect my spring maintain charge fill suggest wrong fill raise or.,616998,37,2.73,8,1
4879,102,1/20/2025,2,Test tell air ever deal company clear method ever yes rate suggest doctor discuss whole.,1865382,36,4.97,7,0
4880,117,4/13/2025,5,Tell happen until value recently minute movie leader.,294472,13,3.18,2,0
4881,36,11/20/2024,3,Maintain itself sometimes eye arm physical write its investment look every across stock strong generation past big picture carry subject successful grow course wait.,1372543,8,4.69,3,0
4882,100,11/27/2024,2,Line could happen more deep expect most vote many throughout guess.,1908652,4,2.82,15,0
4883,114,9/16/2024,3,Help lose son second seven watch eight the movie local bed.,552526,31,2.77,9,1
4884,147,1/6/2025,3,Thing question media enjoy else generation way share decide everything window run.,1477398,46,3.26,5,0
4885,145,5/29/2025,5,Believe forward program from such accept onto black determine pretty fill happy network soon mission interesting action that ago I return much yard.,1607769,31,4.19,17,0
4886,87,5/7/2025,3,Major hard hour partner music authority relate spring production full before such phone decision spring reduce money set service various.,1750343,9,3.02,3,0
4887,101,10/30/2024,5,Sort break responsibility where itself without pattern deal attention.,390029,41,3.8,16,0
4888,98,8/7/2025,2,Shoulder head bit lose point hard so country value assume Mr.,1216573,6,4.94,14,0
4889,160,1/6/2025,1,Project prove claim across drive cut these support forget bag prevent ten.,1766358,27,2.66,7,1
4890,117,1/12/2025,3,Sit conference note sea thought score.,294472,13,3.18,2,0
4891,126,10/30/2024,1,Body public forward identify to hard resource stop similar theory cause suggest Mr able wall add blood head fear decide east brother seven occur.,748776,43,3.47,14,0
4892,71,8/20/2025,5,There white prevent talk item live until become resource rock product.,1910828,27,4.03,3,0
4893,51,11/24/2024,4,Nor leave mission step lose decade inside your very.,530624,19,4,4,0
4894,29,6/21/2025,4,Take amount party management job attention usually nice paper major throughout speech though minute agree television subject win pass stand leader front last order.,1862178,25,2.95,6,0
4895,118,5/12/2025,4,Want inside special find trial explain area clearly common paper rule suddenly assume decision character.,314194,37,3.98,12,0
4896,131,5/21/2025,1,Number force page usually finish town someone near including national office may nice beat responsibility work half send room find fact young north board become federal.,282348,44,2.61,6,1
4897,60,12/17/2024,3,Effect wear little similar argue author send industry notice Republican price recently themselves glass change value on.,1374969,13,4.94,17,0
4898,126,8/25/2025,1,Great attention day citizen sit yes but pick.,748776,43,3.47,14,0
4899,136,4/29/2025,5,Challenge none section brother drop decade area million guy recognize return never.,481606,42,5,6,0
4900,12,5/30/2025,5,Wife yet travel large make both director level general attention themselves treat senior executive rest agent a.,1641079,4,4.23,13,0
4901,90,5/10/2025,3,Majority above as thus happy allow single former.,997095,37,4.86,0,0
4902,16,3/15/2025,1,Decision although election institution coach bring over worry per fact senior beat.,1440522,37,3.4,17,0
4903,193,4/9/2025,1,College age film chair enjoy report green foreign skill provide writer decision whose rock huge focus time.,497778,12,4.13,3,0
4904,180,6/7/2025,4,Door decide art growth exactly those senior major building street week like particularly travel personal.,1608509,30,4.26,0,0
4905,95,9/23/2024,4,Pick thus benefit same natural power can whatever various trip test student much.,1674873,25,4.2,13,0
4906,137,8/12/2025,5,Land tend act him meet fire traditional name case attack program operation near green school visit camera song shake blood.,473980,26,2.54,13,1
4907,181,11/13/2024,2,Particularly lose ok note whole along country young American same case maintain research.,1876696,43,3.46,5,0
4908,119,9/14/2024,2,Owner near house yard north herself one near enough market shoulder now ago any close outside surface today one down.,1893463,9,4.36,13,0
4909,100,6/27/2025,4,Then century let world age while close exist whatever necessary trip teacher score everybody factor manage enter term green himself professional.,1908652,4,2.82,15,0
4910,110,11/22/2024,4,Social risk wind movement difficult what ground focus everyone explain.,1785778,9,4.13,1,0
4911,1,3/12/2025,2,Though really defense look hundred experience various improve result.,1537889,39,2.51,6,1
4912,42,7/7/2025,4,Season region send capital skin reason tree at house eye feeling because stage race trip.,925047,26,4.52,18,0
4913,179,1/18/2025,3,Somebody so large but number ten service.,1309163,32,4.97,1,0
4914,8,4/10/2025,5,Find environmental stand simply of part heart water role high.,780896,17,3.78,16,0
4915,131,3/24/2025,1,Cut on his opportunity feel away statement want heart example must area tell.,282348,44,2.61,6,1
4916,159,4/10/2025,1,Second doctor learn cultural project red interesting author TV road relationship visit rate.,440148,18,3.06,2,0
4917,140,6/18/2025,2,Suddenly off cause hold something focus measure term ask huge after no operation animal significant page run name imagine.,731528,2,4.88,1,0
4918,128,8/30/2024,1,How threat machine conference voice see race work large course everyone.,714867,27,3.05,14,1
4919,173,10/14/2024,3,Theory production job night sometimes anyone film which issue.,667189,19,3.46,19,0
4920,2,7/14/2025,1,Weight sort kind argue evening then purpose him paper seat source Mr institution ground woman cell job art may.,861720,16,3.88,17,0
4921,170,1/24/2025,5,From security toward message ago way difference our mention black course take remember concern these set staff feel speak argue production identify conference why behavior.,1428255,37,2.6,2,1
4922,140,9/4/2024,3,The establish specific show write lawyer chance husband service easy baby myself resource tell account local occur table late office.,731528,2,4.88,1,0
4923,7,10/2/2024,5,Itself case never traditional country there success weight reduce system field politics south south time real decade.,1748756,16,4.57,8,0
4924,100,8/8/2025,5,Eat machine street still sell follow certainly generation.,1908652,4,2.82,15,0
4925,119,5/5/2025,1,Matter leader government past west plan.,1893463,9,4.36,13,0
4926,108,10/20/2024,4,Man project simple officer want really among half.,824545,45,3.79,18,0
4927,98,6/24/2025,5,Finally close like win difference challenge partner season perform too than conference stock.,1216573,6,4.94,14,0
4928,14,10/14/2024,3,Election protect dog staff the leader practice everyone.,354467,23,2.52,1,0
4929,71,7/17/2025,4,Politics church late realize know check whom can remember there almost marriage probably.,1910828,27,4.03,3,0
4930,159,5/31/2025,4,Authority agent prevent stop five represent remember interest nation practice throughout.,440148,18,3.06,2,0
4931,61,8/20/2025,4,Girl idea finish read his yet hair probably part may.,424127,8,4.66,8,0
4932,190,1/17/2025,3,Company goal also soon yourself sense movie next data own build be doctor see night final pattern leader baby TV others vote image.,1563403,27,3.41,13,0
4933,72,10/2/2024,1,Next small movie foreign air past himself live program nice record black hard southern enter relationship defense she account trial vote attorney physical.,1667220,21,2.68,0,0
4934,136,4/25/2025,3,Effect sense these piece pretty religious information among begin rise cause one.,481606,42,5,6,0
4935,147,12/15/2024,1,Someone last someone value world total western woman matter task fast grow.,1477398,46,3.26,5,0
4936,173,2/16/2025,3,Economic side late week whether majority decision language serve majority.,667189,19,3.46,19,0
4937,130,8/31/2024,2,Increase wife region top body place physical five to part red each teacher yeah explain clear.,719922,8,3.78,9,0
4938,133,2/5/2025,4,Once until article himself risk free exist break story find down instead single best food visit to subject town.,1122411,26,3.01,17,1
4939,71,6/24/2025,2,Street leave born century bad cut Mrs none cause citizen wrong without sing budget take beyond officer.,1910828,27,4.03,3,0
4940,116,11/24/2024,4,Beautiful grow product state explain gun meeting safe thus as performance find capital side.,1956405,38,3.8,16,0
4941,183,3/9/2025,1,Back owner moment voice young top several specific amount travel key gas institution now stuff side buy if recently Mrs.,435735,17,2.96,15,0
4942,18,3/26/2025,4,Question begin blood father to trade inside focus under sport call especially exactly former above manager take card ready good huge mouth vote.,565108,29,3.34,6,0
4943,106,2/16/2025,5,Per always meeting Republican everybody number road hundred wrong family happy popular eat determine idea until.,1434424,12,3.06,18,0
4944,154,6/16/2025,4,Certain good onto factor operation necessary site surface of stage free clearly financial push later watch news.,1116649,39,3.06,18,1
4945,101,1/19/2025,2,Administration want sport course another investment next suggest election body to left lay require form ahead ago since talk customer me want yourself leave human end pay.,390029,41,3.8,16,0
4946,181,8/8/2025,3,Soon tough religious expect data two upon mean at agency sport bank.,1876696,43,3.46,5,0
4947,153,6/26/2025,3,Military eight onto four less common hundred opportunity risk quickly age office very.,745118,42,4.29,4,0
4948,67,6/15/2025,1,Several world audience get nice me whom wonder other.,1390056,23,2.69,2,0
4949,93,11/1/2024,1,Eight reveal or century near week especially tend sure marriage without number under commercial he education lose sea physical general shake far.,1075913,21,2.87,6,0
4950,74,5/5/2025,3,Have pressure knowledge just position religious compare something mission own.,1469477,28,4.64,17,0
4951,77,6/1/2025,5,Wear step start agreement career never someone simply my since member coach mean interview join we school office join.,1034217,12,4.64,9,0
